filename,conversation_no,act_tag,caller,text,pos
./data/verbmobil,r275c,SUGGEST,A,Friday I have free from eleven to one if that would work for you,Friday/I/have/free/from/eleven/to/one/if/that/would/work/for/you
./data/verbmobil,r275c,FEEDBACK,B,'kay,'kay
./data/verbmobil,r275c,SUGGEST,B,"<""ahm> I think the earliest we can start is nine o'clock","<""ahm>/I/think/the/earliest/we/can/start/is/nine/o'clock"
./data/verbmobil,r275c,GIVE_REASON,B,'cause I saw like nothing starts before nine on the whole thing,'cause/I/saw/like/nothing/starts/before/nine/on/the/whole/thing
./data/verbmobil,r275c,DELIBERATE,B,"and <""ah> and then about Tuesday through Thursday you are not going to be here","and/<""ah>/and/then/about/Tuesday/through/Thursday/you/are/not/going/to/be/here"
./data/verbmobil,r275c,EXPLAINED_REJECT,B,so Friday I am stuck all day in a seminar from eight to five,so/Friday/I/am/stuck/all/day/in/a/seminar/from/eight/to/five
./data/verbmobil,r275c,REJECT,B,so I pretty much Friday is kind of out,so/I/pretty/much/Friday/is/kind/of/out
./data/verbmobil,r275c,DELIBERATE,B,<hm>,<hm>
./data/verbmobil,r275c,EXCLUDE,A,okay so next next week is no good at all,okay/so/next/next/week/is/no/good/at/all
./data/verbmobil,r275c,SUGGEST,A,"but looking at the week after <""ahm> on Monday I have <""ahm> the morning open until ten","but/looking/at/the/week/after/<""ahm>/on/Monday/I/have/<""ahm>/the/morning/open/until/ten"
./data/verbmobil,r275c,SUGGEST,A,we could meet from eight to ten,we/could/meet/from/eight/to/ten
./data/verbmobil,r275c,EXCLUDE,A,unless nine is the earliest that would not work then,unless/nine/is/the/earliest/that/would/not/work/then
./data/verbmobil,r275c,SUGGEST,A,"I am also free Tuesday <""ahm> the whole afternoon","I/am/also/free/Tuesday/<""ahm>/the/whole/afternoon"
./data/verbmobil,r275c,REQUEST_COMMENT,A,how is your Tuesday,how/is/your/Tuesday
./data/verbmobil,r275c,FEEDBACK,B,okay,okay
./data/verbmobil,r275c,EXCLUDE,B,Tuesday I have a class from nine to twelve,Tuesday/I/have/a/class/from/nine/to/twelve
./data/verbmobil,r275c,SUGGEST,B,and then after that I am free for the rest of the day,and/then/after/that/I/am/free/for/the/rest/of/the/day
./data/verbmobil,r275c,SUGGEST,B,so we can get together for a couple hours then if that is alright with you,so/we/can/get/together/for/a/couple/hours/then/if/that/is/alright/with/you
./data/verbmobil,r275c,ACCEPT,A,that sounds like a plan,that/sounds/like/a/plan
./data/verbmobil,r275c,EXCLUDE,A,my class goes 'till noon,my/class/goes/'till/noon
./data/verbmobil,r275c,SUGGEST,A,"give me an hour to have lunch and <""ahm> we will hook up at <""ah> one o'clock if that works for you","give/me/an/hour/to/have/lunch/and/<""ahm>/we/will/hook/up/at/<""ah>/one/o'clock/if/that/works/for/you"
./data/verbmobil,r275c,FEEDBACK_POSITIVE,B,okay,okay
./data/verbmobil,r275c,ACCEPT,B,one o'clock is fine with me,one/o'clock/is/fine/with/me
./data/verbmobil,r275c,REQUEST_SUGGEST,B,"and then <""ah> around how long do you want to wai= <""ah> meet for","and/then/<""ah>/around/how/long/do/you/want/to/wai=/<""ah>/meet/for"
./data/verbmobil,r275c,SUGGEST,B,'cause I I think around three hours is good enough for a good meeting,'cause/I/I/think/around/three/hours/is/good/enough/for/a/good/meeting
./data/verbmobil,r275c,NOT_CLASSIFIABLE,B,"how long were we supposed to <""ah> alright <""ah>","how/long/were/we/supposed/to/<""ah>/alright/<""ah>"
./data/verbmobil,r275c,SUGGEST,A,we should be able to accomplish everything we need to in two hours,we/should/be/able/to/accomplish/everything/we/need/to/in/two/hours
./data/verbmobil,r275c,ACCEPT,A,"and <""ah> well I will see you then","and/<""ah>/well/I/will/see/you/then"
./data/verbmobil,r275c,NOT_CLASSIFIABLE,A,"why do not we meet at the <""ah> hey where we going to meet the","why/do/not/we/meet/at/the/<""ah>/hey/where/we/going/to/meet/the"
./data/verbmobil,r275c,SUGGEST,A,"<""ah> how 'bout the coffee shop in the <""ah> first floor of this office building","<""ah>/how/'bout/the/coffee/shop/in/the/<""ah>/first/floor/of/this/office/building"
./data/verbmobil,r275c,FEEDBACK_POSITIVE,B,okay,okay
./data/verbmobil,r275c,ACCEPT,B,that is fine with me,that/is/fine/with/me
./data/verbmobil,r275c,BYE,B,I will meet you there then,I/will/meet/you/there/then
./data/verbmobil,r276c,INIT,A,okay hey we got to hook up again,okay/hey/we/got/to/hook/up/again
./data/verbmobil,r276c,SUGGEST,A,and talk about this for a couple more hours,and/talk/about/this/for/a/couple/more/hours
./data/verbmobil,r276c,CLARIFY,A,"<""ahm> today is the fifth","<""ahm>/today/is/the/fifth"
./data/verbmobil,r276c,CLARIFY,A,it is a Monday,it/is/a/Monday
./data/verbmobil,r276c,INFORM,A,"and <""ahm> I am","and/<""ahm>/I/am"
./data/verbmobil,r276c,EXCLUDE,A,out of town for two days,out/of/town/for/two/days
./data/verbmobil,r276c,SUGGEST,A,"<""ahm> the next block I have free will be actually all day Friday I have free as long as I can get home by four $P $M","<""ahm>/the/next/block/I/have/free/will/be/actually/all/day/Friday/I/have/free/as/long/as/I/can/get/home/by/four/$P/$M"
./data/verbmobil,r276c,REQUEST_COMMENT,A,how does that look for you,how/does/that/look/for/you
./data/verbmobil,r276c,EXPLAINED_REJECT,B,hey I am pretty busy this whole week actually,hey/I/am/pretty/busy/this/whole/week/actually
./data/verbmobil,r276c,EXCLUDE,B,"<""ah> Friday I have an eight to five seminar","<""ah>/Friday/I/have/an/eight/to/five/seminar"
./data/verbmobil,r276c,EXCLUDE,B,so Friday is pretty much out,so/Friday/is/pretty/much/out
./data/verbmobil,r276c,DELIBERATE,B,and then looking to the week next,and/then/looking/to/the/week/next
./data/verbmobil,r276c,EXCLUDE,B,I am away Monday and Tuesday on vacation,I/am/away/Monday/and/Tuesday/on/vacation
./data/verbmobil,r276c,SUGGEST,B,so it has got to be either Wednesday Thursday or Friday next week,so/it/has/got/to/be/either/Wednesday/Thursday/or/Friday/next/week
./data/verbmobil,r276c,REQUEST_SUGGEST,B,so tell what times you are open then,so/tell/what/times/you/are/open/then
./data/verbmobil,r276c,SUGGEST,A,okay on Wednesday the fourteenth I have free the whole morning until two in the afternoon,okay/on/Wednesday/the/fourteenth/I/have/free/the/whole/morning/until/two/in/the/afternoon
./data/verbmobil,r276c,REJECT,A,"<""ahm> Thursday is screwed","<""ahm>/Thursday/is/screwed"
./data/verbmobil,r276c,GIVE_REASON,A,it is completely filled up with a seminar,it/is/completely/filled/up/with/a/seminar
./data/verbmobil,r276c,SUGGEST,A,I also have all day Friday available,I/also/have/all/day/Friday/available
./data/verbmobil,r276c,SUGGEST,A,I just need to be home by four on Friday again,I/just/need/to/be/home/by/four/on/Friday/again
./data/verbmobil,r276c,FEEDBACK,B,okay,okay
./data/verbmobil,r276c,EXCLUDE,B,Wednesday I am at the doctor's office 'till ten o'clock,Wednesday/I/am/at/the/doctor's/office/'till/ten/o'clock
./data/verbmobil,r276c,SUGGEST,B,but after that I am free,but/after/that/I/am/free
./data/verbmobil,r276c,SUGGEST,B,so we can meet then if you want 'till two,so/we/can/meet/then/if/you/want/'till/two
./data/verbmobil,r276c,SUGGEST,B,or on Friday I I am free the whole day also,or/on/Friday/I/I/am/free/the/whole/day/also
./data/verbmobil,r276c,INFORM,B,so just either day is fine with me,so/just/either/day/is/fine/with/me
./data/verbmobil,r276c,REQUEST_SUGGEST,B,it just depends on when you want to do it,it/just/depends/on/when/you/want/to/do/it
./data/verbmobil,r276c,SUGGEST,A,okay why do not we do it on Friday instead of trying to squeeze it in between our schedules on Wednesday,okay/why/do/not/we/do/it/on/Friday/instead/of/trying/to/squeeze/it/in/between/our/schedules/on/Wednesday
./data/verbmobil,r276c,INFORM,A,sounds like we are both going to be as busy as a one armed paper hanger on Wednesday,sounds/like/we/are/both/going/to/be/as/busy/as/a/one/armed/paper/hanger/on/Wednesday
./data/verbmobil,r276c,SUGGEST,A,so why do not we set that sixteenth,so/why/do/not/we/set/that/sixteenth
./data/verbmobil,r276c,SUGGEST,A,the sixteenth of on Friday we will meet,the/sixteenth/of/on/Friday/we/will/meet
./data/verbmobil,r276c,SUGGEST,A,"and <""ah> why do not we hook up at the coffee shop again","and/<""ah>/why/do/not/we/hook/up/at/the/coffee/shop/again"
./data/verbmobil,r276c,ACCEPT,B,alright,alright
./data/verbmobil,r276c,FEEDBACK_POSITIVE,B,sounds good to me,sounds/good/to/me
./data/verbmobil,r276c,FEEDBACK_POSITIVE,B,"<""ah> that is fine","<""ah>/that/is/fine"
./data/verbmobil,r276c,REQUEST_CLARIFY,B,w= w= what time do you want to meet again I forgot,w=/w=/what/time/do/you/want/to/meet/again/I/forgot
./data/verbmobil,r276c,INFORM,A,yeah I completely forgot about that,yeah/I/completely/forgot/about/that
./data/verbmobil,r276c,SUGGEST,A,"<""ahm> how 'bout the same time right after lunch one o'clock","<""ahm>/how/'bout/the/same/time/right/after/lunch/one/o'clock"
./data/verbmobil,r276c,ACCEPT,B,alright,alright
./data/verbmobil,r276c,FEEDBACK_POSITIVE,B,that sounds great,that/sounds/great
./data/verbmobil,r276c,BYE,B,I will see you there,I/will/see/you/there
./data/verbmobil,r277c,GREET,A,hi,hi
./data/verbmobil,r277c,SUGGEST,A,"<""ahm> I would like to make an appointment on the sixth of May","<""ahm>/I/would/like/to/make/an/appointment/on/the/sixth/of/May"
./data/verbmobil,r277c,REQUEST_COMMENT,A,do you have any times available on that date,do/you/have/any/times/available/on/that/date
./data/verbmobil,r277c,REJECT,B,"<""ahm> no","<""ahm>/no"
./data/verbmobil,r277c,REJECT,B,I am afraid the sixth is not free for me,I/am/afraid/the/sixth/is/not/free/for/me
./data/verbmobil,r277c,GIVE_REASON,B,I am away until the sixteenth,I/am/away/until/the/sixteenth
./data/verbmobil,r277c,SUGGEST,B,"so <""ahm> after that I am free the twenty first","so/<""ahm>/after/that/I/am/free/the/twenty/first"
./data/verbmobil,r277c,REQUEST_COMMENT,B,if you would like to make an appointment then,if/you/would/like/to/make/an/appointment/then
./data/verbmobil,r277c,FEEDBACK,A,"<""ah> okay","<""ah>/okay"
./data/verbmobil,r277c,CLARIFY,A,you said you were away until the sixteenth,you/said/you/were/away/until/the/sixteenth
./data/verbmobil,r277c,SUGGEST,A,"<""ah> I am available on the seventeenth","<""ah>/I/am/available/on/the/seventeenth"
./data/verbmobil,r277c,REJECT,A,I am afraid the twenty first I am not available,I/am/afraid/the/twenty/first/I/am/not/available
./data/verbmobil,r277c,SUGGEST,A,how about the seventeenth and if not the twenty fourth,how/about/the/seventeenth/and/if/not/the/twenty/fourth
./data/verbmobil,r277c,FEEDBACK,B,okay,okay
./data/verbmobil,r277c,SUGGEST,B,the twenty fourth I have a doctor's appointment at four $P $M,the/twenty/fourth/I/have/a/doctor's/appointment/at/four/$P/$M
./data/verbmobil,r277c,SUGGEST,B,any time before th= say three o'clock would be fine with me,any/time/before/th=/say/three/o'clock/would/be/fine/with/me
./data/verbmobil,r277c,ACCEPT,A,okay,okay
./data/verbmobil,r277c,SUGGEST,A,how 'bout on how 'bout ten o'clock on the twenty fourth of May,how/'bout/on/how/'bout/ten/o'clock/on/the/twenty/fourth/of/May
./data/verbmobil,r277c,FEEDBACK_POSITIVE,A,would be fine,would/be/fine
./data/verbmobil,r277c,THANK,A,thank you,thank/you
./data/verbmobil,r277c,ACCEPT,B,I see no problem with that,I/see/no/problem/with/that
./data/verbmobil,r277c,CONFIRM,B,I will schedule in for ten o'clock,I/will/schedule/in/for/ten/o'clock
./data/verbmobil,r278c,GREET,A,hi,hi
./data/verbmobil,r278c,POLITENESS_FORMULA,A,how you doing,how/you/doing
./data/verbmobil,r278c,SUGGEST,A,I would like to schedule a meeting some time in June,I/would/like/to/schedule/a/meeting/some/time/in/June
./data/verbmobil,r278c,SUGGEST,A,"<""ah> how does the eleventh sound","<""ah>/how/does/the/eleventh/sound"
./data/verbmobil,r278c,ACCEPT,B,okay,okay
./data/verbmobil,r278c,SUGGEST,B,the eleventh any time after twelve is fine with me,the/eleventh/any/time/after/twelve/is/fine/with/me
./data/verbmobil,r278c,SUGGEST,A,okay then I will take a one o'clock appointment,okay/then/I/will/take/a/one/o'clock/appointment
./data/verbmobil,r278c,THANK,A,thank you,thank/you
./data/verbmobil,r278c,ACCEPT,B,alright,alright
./data/verbmobil,r278c,ACCEPT,B,one o'clock it is,one/o'clock/it/is
./data/verbmobil,r279c,GREET,A,hello,hello
./data/verbmobil,r279c,INIT,A,"<""ahm> I would like to make an appointment","<""ahm>/I/would/like/to/make/an/appointment"
./data/verbmobil,r279c,SUGGEST,A,"<""ah> are any of the days the seventh eighth or ninth of July open","<""ah>/are/any/of/the/days/the/seventh/eighth/or/ninth/of/July/open"
./data/verbmobil,r279c,POLITENESS_FORMULA,B,I am sorry,I/am/sorry
./data/verbmobil,r279c,CLARIFY,B,but the seventh eighth and ninth of July were last week,but/the/seventh/eighth/and/ninth/of/July/were/last/week
./data/verbmobil,r279c,CLARIFY,B,it is the twelfth right now,it/is/the/twelfth/right/now
./data/verbmobil,r279c,SUGGEST,B,so I am free the thirteenth and fourteenth,so/I/am/free/the/thirteenth/and/fourteenth
./data/verbmobil,r279c,POLITENESS_FORMULA,A,I am sorry,I/am/sorry
./data/verbmobil,r279c,DEVIATE_SCENARIO,A,I feel like such a fool,I/feel/like/such/a/fool
./data/verbmobil,r279c,EXPLAINED_REJECT,A,"<""ahm> the thirteenth I have an all day seminar","<""ahm>/the/thirteenth/I/have/an/all/day/seminar"
./data/verbmobil,r279c,EXPLAINED_REJECT,A,and the fourteenth I am on vacation,and/the/fourteenth/I/am/on/vacation
./data/verbmobil,r279c,SUGGEST,A,but the twenty first I am open,but/the/twenty/first/I/am/open
./data/verbmobil,r279c,SUGGEST,A,and the twenty second and twenty third I am open in the mornings,and/the/twenty/second/and/twenty/third/I/am/open/in/the/mornings
./data/verbmobil,r279c,SUGGEST,A,so the twenty first I am open all day,so/the/twenty/first/I/am/open/all/day
./data/verbmobil,r279c,SUGGEST,A,the twenty second twenty third I am open in the mornings,the/twenty/second/twenty/third/I/am/open/in/the/mornings
./data/verbmobil,r279c,REQUEST_COMMENT,A,do you have any times then,do/you/have/any/times/then
./data/verbmobil,r279c,ACCEPT,B,yeah the twe= morning of the twenty third would be fine,yeah/the/twe=/morning/of/the/twenty/third/would/be/fine
./data/verbmobil,r279c,EXPLAINED_REJECT,B,I am out of town on the twenty first,I/am/out/of/town/on/the/twenty/first
./data/verbmobil,r279c,SUGGEST,B,so the twenty third at say ten o'clock,so/the/twenty/third/at/say/ten/o'clock
./data/verbmobil,r279c,ACCEPT,A,okay,okay
./data/verbmobil,r279c,FEEDBACK_POSITIVE,A,that sounds fine with me,that/sounds/fine/with/me
./data/verbmobil,r279c,THANK,A,thank you very much,thank/you/very/much
./data/verbmobil,r280c,GREET,A,hello,hello
./data/verbmobil,r280c,INIT,A,I would like to schedule a meeting,I/would/like/to/schedule/a/meeting
./data/verbmobil,r280c,SUGGEST,A,"<""ah> is the thirteenth open","<""ah>/is/the/thirteenth/open"
./data/verbmobil,r280c,GREET,B,hi,hi
./data/verbmobil,r280c,ACCEPT,B,"<""ah> the thirteenth is fine","<""ah>/the/thirteenth/is/fine"
./data/verbmobil,r280c,SUGGEST,B,any time before eleven o'clock or after one,any/time/before/eleven/o'clock/or/after/one
./data/verbmobil,r280c,SUGGEST,A,okay I will take a two o'clock appointment please,okay/I/will/take/a/two/o'clock/appointment/please
./data/verbmobil,r280c,THANK,A,thank you,thank/you
./data/verbmobil,r280c,ACCEPT,B,okay I will schedule you in for two o'clock,okay/I/will/schedule/you/in/for/two/o'clock
./data/verbmobil,r281c,GREET,A,hello,hello
./data/verbmobil,r281c,INIT,A,I would like to make an appointment,I/would/like/to/make/an/appointment
./data/verbmobil,r281c,SUGGEST,A,"<""ah> <""ah> do you have any times available on Friday the fifth of March","<""ah>/<""ah>/do/you/have/any/times/available/on/Friday/the/fifth/of/March"
./data/verbmobil,r281c,NOT_CLASSIFIABLE,B,"okay I am <""ah> free fro=","okay/I/am/<""ah>/free/fro="
./data/verbmobil,r281c,SUGGEST,B,I have any time after twelve o'clock on Friday,I/have/any/time/after/twelve/o'clock/on/Friday
./data/verbmobil,r281c,SUGGEST,A,okay then I would like to make an appointment for one o'clock on Friday the fifth of March,okay/then/I/would/like/to/make/an/appointment/for/one/o'clock/on/Friday/the/fifth/of/March
./data/verbmobil,r281c,THANK,A,thank you,thank/you
./data/verbmobil,r281c,ACCEPT,B,okay,okay
./data/verbmobil,r281c,ACCEPT,B,I guess one o'clock on the fifth it is,I/guess/one/o'clock/on/the/fifth/it/is
./data/verbmobil,r282c,GREET,A,hi,hi
./data/verbmobil,r282c,NOT_CLASSIFIABLE,A,"<""ahm> do you have any","<""ahm>/do/you/have/any"
./data/verbmobil,r282c,SUGGEST,A,I would like to make an appointment on Friday the second,I/would/like/to/make/an/appointment/on/Friday/the/second
./data/verbmobil,r282c,REQUEST_COMMENT,A,do you have any openings,do/you/have/any/openings
./data/verbmobil,r282c,REJECT,B,well I am afraid the second is not available,well/I/am/afraid/the/second/is/not/available
./data/verbmobil,r282c,GIVE_REASON,B,since that was last Friday,since/that/was/last/Friday
./data/verbmobil,r282c,SUGGEST,B,"but <""ahm> I do have an opening on the twelfth and the thirteenth","but/<""ahm>/I/do/have/an/opening/on/the/twelfth/and/the/thirteenth"
./data/verbmobil,r282c,ACCEPT,A,okay,okay
